plantSlug,unitName,unitNo,plant_name,state,district,commissioning_date,plant_capacity,implementing_agency,commissioning_status,commissioning_group,year,fyear,decade,source,technology_type,generation_2015-16,generation_2016-17,generation_2017-18,generation_2018-19,generation_2019-20,generation_2020-21,generation_2008_09,generation_2009_10,generation_2010_11,generation_2011_12,generation_2012_13,generation_2013_14,generation_2014_15,generation_2021_22,generation_2022_23,generation_2023_24,generation_2024_25,generation_2007_08,plant_load_factor_2015_16,plant_load_factor_2016_17,plant_load_factor_2017_18,plant_load_factor_2018_19,plant_load_factor_2019_20,plant_load_factor_2020_21,plant_load_factor_2008_09,plant_load_factor_2009_10,plant_load_factor_2010_11,plant_load_factor_2011_12,plant_load_factor_2012_13,plant_load_factor_2013_14,plant_load_factor_2014_15,plant_load_factor_2021_22,plant_load_factor_2022_23,plant_load_factor_2023_24,plant_load_factor_2024_25,plant_load_factor_2007_08
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 1,1.0,Mettur TPS,Tamil Nadu,Salem,11-10-2012 00:00,600.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,2012,2012-13,2010-2019,coal,Subcritical,1311.23,1546.56,1015.29,1438.236,940.76,1326.7,1702.71,1597.21,1504.11,1714.67,1698.35,1651.91,1621.42,1263.31,1572.64,1490.35,1008.41,0.0,71.0832466,84.0704501,55.19080235,78.18199609,50.99965305,72.1189389,92.6,86.8,81.8,93.0,92.3,89.8,88.1,68.6730811,85.4881496,80.79354237,72.75685426,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 2,2.0,Mettur TPS,Tamil Nadu,Salem,07-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,1622.99,1387.89,1295.34,1461.428,1071.29,854.56,1424.84,1644.76,1476.64,1699.4,1663.31,1670.25,1621.98,1185.35,1370.86,1428.32,864.03,0.0,87.9841053,75.44520548,70.41422048,79.44270494,58.07583051,46.45357686,77.6,89.4,80.3,92.1,90.4,90.8,88.2,64.43520331,74.51946075,77.43082661,62.33982684,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 2,2.0,Mettur TPS,Tamil Nadu,Salem,12-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,1622.99,1387.89,1295.34,1461.428,1071.29,854.56,1424.84,1644.76,1476.64,1699.4,1663.31,1670.25,1621.98,1185.35,1370.86,1428.32,864.03,0.0,87.9841053,75.44520548,70.41422048,79.44270494,58.07583051,46.45357686,77.6,89.4,80.3,92.1,90.4,90.8,88.2,64.43520331,74.51946075,77.43082661,62.33982684,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 2,2.0,Mettur TPS,Tamil Nadu,Salem,22-03-1989 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1989,1988-89,1980-1989,coal,Subcritical,1622.99,1387.89,1295.34,1461.428,1071.29,854.56,1424.84,1644.76,1476.64,1699.4,1663.31,1670.25,1621.98,1185.35,1370.86,1428.32,864.03,0.0,87.9841053,75.44520548,70.41422048,79.44270494,58.07583051,46.45357686,77.6,89.4,80.3,92.1,90.4,90.8,88.2,64.43520331,74.51946075,77.43082661,62.33982684,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 2,2.0,Mettur TPS,Tamil Nadu,Salem,27-03-1990 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1990,1989-90,1990-1999,coal,Subcritical,1622.99,1387.89,1295.34,1461.428,1071.29,854.56,1424.84,1644.76,1476.64,1699.4,1663.31,1670.25,1621.98,1185.35,1370.86,1428.32,864.03,0.0,87.9841053,75.44520548,70.41422048,79.44270494,58.07583051,46.45357686,77.6,89.4,80.3,92.1,90.4,90.8,88.2,64.43520331,74.51946075,77.43082661,62.33982684,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 2,2.0,Mettur TPS,Tamil Nadu,Salem,11-10-2012 00:00,600.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,2012,2012-13,2010-2019,coal,Subcritical,1622.99,1387.89,1295.34,1461.428,1071.29,854.56,1424.84,1644.76,1476.64,1699.4,1663.31,1670.25,1621.98,1185.35,1370.86,1428.32,864.03,0.0,87.9841053,75.44520548,70.41422048,79.44270494,58.07583051,46.45357686,77.6,89.4,80.3,92.1,90.4,90.8,88.2,64.43520331,74.51946075,77.43082661,62.33982684,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 3,3.0,Mettur TPS,Tamil Nadu,Salem,07-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,1485.51,1285.89,1099.36,1399.463,1291.98,841.59,0.0,0.0,0.0,0.0,0.0,1533.78,1673.47,1297.15,1179.46,1470.9,984.15,0.0,80.53116055,69.90052185,59.76081757,76.07430963,70.03968254,45.74853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51261144,64.11502501,79.73913609,71.00649351,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 3,3.0,Mettur TPS,Tamil Nadu,Salem,12-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,1485.51,1285.89,1099.36,1399.463,1291.98,841.59,0.0,0.0,0.0,0.0,0.0,1533.78,1673.47,1297.15,1179.46,1470.9,984.15,0.0,80.53116055,69.90052185,59.76081757,76.07430963,70.03968254,45.74853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51261144,64.11502501,79.73913609,71.00649351,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 3,3.0,Mettur TPS,Tamil Nadu,Salem,22-03-1989 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1989,1988-89,1980-1989,coal,Subcritical,1485.51,1285.89,1099.36,1399.463,1291.98,841.59,0.0,0.0,0.0,0.0,0.0,1533.78,1673.47,1297.15,1179.46,1470.9,984.15,0.0,80.53116055,69.90052185,59.76081757,76.07430963,70.03968254,45.74853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51261144,64.11502501,79.73913609,71.00649351,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 3,3.0,Mettur TPS,Tamil Nadu,Salem,27-03-1990 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1990,1989-90,1990-1999,coal,Subcritical,1485.51,1285.89,1099.36,1399.463,1291.98,841.59,0.0,0.0,0.0,0.0,0.0,1533.78,1673.47,1297.15,1179.46,1470.9,984.15,0.0,80.53116055,69.90052185,59.76081757,76.07430963,70.03968254,45.74853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51261144,64.11502501,79.73913609,71.00649351,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 3,3.0,Mettur TPS,Tamil Nadu,Salem,11-10-2012 00:00,600.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,2012,2012-13,2010-2019,coal,Subcritical,1485.51,1285.89,1099.36,1399.463,1291.98,841.59,0.0,0.0,0.0,0.0,0.0,1533.78,1673.47,1297.15,1179.46,1470.9,984.15,0.0,80.53116055,69.90052185,59.76081757,76.07430963,70.03968254,45.74853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51261144,64.11502501,79.73913609,71.00649351,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 4,4.0,Mettur TPS,Tamil Nadu,Salem,07-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,1474.77,1380.98,1265.33,1508.48,1175.39,542.44,1634.67,1551.68,1577.37,1715.51,1595.78,1622.66,1316.16,1050.14,1273.71,1416.26,1027.06,0.0,79.94893313,75.06958034,68.78288758,82.00043488,63.71920808,29.48684497,88.9,84.3,85.7,93.0,86.7,83.4,91.0,57.08523592,69.2384214,76.77704051,74.1024531,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 4,4.0,Mettur TPS,Tamil Nadu,Salem,12-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,1474.77,1380.98,1265.33,1508.48,1175.39,542.44,1634.67,1551.68,1577.37,1715.51,1595.78,1622.66,1316.16,1050.14,1273.71,1416.26,1027.06,0.0,79.94893313,75.06958034,68.78288758,82.00043488,63.71920808,29.48684497,88.9,84.3,85.7,93.0,86.7,83.4,91.0,57.08523592,69.2384214,76.77704051,74.1024531,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 4,4.0,Mettur TPS,Tamil Nadu,Salem,22-03-1989 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1989,1988-89,1980-1989,coal,Subcritical,1474.77,1380.98,1265.33,1508.48,1175.39,542.44,1634.67,1551.68,1577.37,1715.51,1595.78,1622.66,1316.16,1050.14,1273.71,1416.26,1027.06,0.0,79.94893313,75.06958034,68.78288758,82.00043488,63.71920808,29.48684497,88.9,84.3,85.7,93.0,86.7,83.4,91.0,57.08523592,69.2384214,76.77704051,74.1024531,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 4,4.0,Mettur TPS,Tamil Nadu,Salem,27-03-1990 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1990,1989-90,1990-1999,coal,Subcritical,1474.77,1380.98,1265.33,1508.48,1175.39,542.44,1634.67,1551.68,1577.37,1715.51,1595.78,1622.66,1316.16,1050.14,1273.71,1416.26,1027.06,0.0,79.94893313,75.06958034,68.78288758,82.00043488,63.71920808,29.48684497,88.9,84.3,85.7,93.0,86.7,83.4,91.0,57.08523592,69.2384214,76.77704051,74.1024531,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 4,4.0,Mettur TPS,Tamil Nadu,Salem,11-10-2012 00:00,600.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,2012,2012-13,2010-2019,coal,Subcritical,1474.77,1380.98,1265.33,1508.48,1175.39,542.44,1634.67,1551.68,1577.37,1715.51,1595.78,1622.66,1316.16,1050.14,1273.71,1416.26,1027.06,0.0,79.94893313,75.06958034,68.78288758,82.00043488,63.71920808,29.48684497,88.9,84.3,85.7,93.0,86.7,83.4,91.0,57.08523592,69.2384214,76.77704051,74.1024531,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 5,5.0,Mettur TPS,Tamil Nadu,Salem,07-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,3848.48,3394.36,2216.75,3150.55,2537.17,1417.75,1696.76,1596.93,1506.59,1715.27,1242.98,1981.18,2999.96,2759.07,3001.39,3192.22,1987.65,0.0,73.02064359,64.58066971,42.17560883,59.94197108,48.13998937,26.97393455,92.2,86.8,81.9,93.0,67.6,88.2,71.5,52.49372146,57.10407154,60.56883728,50.19318182,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 5,5.0,Mettur TPS,Tamil Nadu,Salem,12-01-1987 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1987,1986-87,1980-1989,coal,Subcritical,3848.48,3394.36,2216.75,3150.55,2537.17,1417.75,1696.76,1596.93,1506.59,1715.27,1242.98,1981.18,2999.96,2759.07,3001.39,3192.22,1987.65,0.0,73.02064359,64.58066971,42.17560883,59.94197108,48.13998937,26.97393455,92.2,86.8,81.9,93.0,67.6,88.2,71.5,52.49372146,57.10407154,60.56883728,50.19318182,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 5,5.0,Mettur TPS,Tamil Nadu,Salem,22-03-1989 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1989,1988-89,1980-1989,coal,Subcritical,3848.48,3394.36,2216.75,3150.55,2537.17,1417.75,1696.76,1596.93,1506.59,1715.27,1242.98,1981.18,2999.96,2759.07,3001.39,3192.22,1987.65,0.0,73.02064359,64.58066971,42.17560883,59.94197108,48.13998937,26.97393455,92.2,86.8,81.9,93.0,67.6,88.2,71.5,52.49372146,57.10407154,60.56883728,50.19318182,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 5,5.0,Mettur TPS,Tamil Nadu,Salem,27-03-1990 00:00,210.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,1990,1989-90,1990-1999,coal,Subcritical,3848.48,3394.36,2216.75,3150.55,2537.17,1417.75,1696.76,1596.93,1506.59,1715.27,1242.98,1981.18,2999.96,2759.07,3001.39,3192.22,1987.65,0.0,73.02064359,64.58066971,42.17560883,59.94197108,48.13998937,26.97393455,92.2,86.8,81.9,93.0,67.6,88.2,71.5,52.49372146,57.10407154,60.56883728,50.19318182,0.0
mettur-tps-tamil-nadu-generation-distribution-corp-ltd-tangedco,Mettur Thermal Power Station Unit 5,5.0,Mettur TPS,Tamil Nadu,Salem,11-10-2012 00:00,600.0,Tamil Nadu Generation & Distribution Corp. Ltd. (TANGEDCO),operational,operational,2012,2012-13,2010-2019,coal,Subcritical,3848.48,3394.36,2216.75,3150.55,2537.17,1417.75,1696.76,1596.93,1506.59,1715.27,1242.98,1981.18,2999.96,2759.07,3001.39,3192.22,1987.65,0.0,73.02064359,64.58066971,42.17560883,59.94197108,48.13998937,26.97393455,92.2,86.8,81.9,93.0,67.6,88.2,71.5,52.49372146,57.10407154,60.56883728,50.19318182,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 1,1.0,Vallur TPP,Tamil Nadu,Tiruvallur,01-03-2012 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2012,2011-12,2010-2019,coal,Subcritical,2771.16,2841.1,2871.29,2146.187,1929.15,1263.7,0.0,0.0,0.0,0.0,866.31,2184.81,2574.85,2886.01,2977.21,906.03,2115.86,0.0,63.09562842,64.8652968,65.55456621,48.9997032,43.92418033,28.85159817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.89063927,67.97283105,20.62909836,64.1169697,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 1,1.0,Vallur TPP,Tamil Nadu,Tiruvallur,28-02-2013 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2013,2012-13,2010-2019,coal,Subcritical,2771.16,2841.1,2871.29,2146.187,1929.15,1263.7,0.0,0.0,0.0,0.0,866.31,2184.81,2574.85,2886.01,2977.21,906.03,2115.86,0.0,63.09562842,64.8652968,65.55456621,48.9997032,43.92418033,28.85159817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.89063927,67.97283105,20.62909836,64.1169697,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 1,1.0,Vallur TPP,Tamil Nadu,Tiruvallur,28-02-2014 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2014,2013-14,2010-2019,coal,Subcritical,2771.16,2841.1,2871.29,2146.187,1929.15,1263.7,0.0,0.0,0.0,0.0,866.31,2184.81,2574.85,2886.01,2977.21,906.03,2115.86,0.0,63.09562842,64.8652968,65.55456621,48.9997032,43.92418033,28.85159817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.89063927,67.97283105,20.62909836,64.1169697,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 2,2.0,Vallur TPP,Tamil Nadu,Tiruvallur,01-03-2012 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2012,2011-12,2010-2019,coal,Subcritical,2477.1,3351.99,2772.64,2263.545,1791.79,1419.54,0.0,0.0,0.0,0.0,0.0,1711.3,3015.4,2256.28,3606.02,2374.54,1744.8,0.0,56.40027322,76.52945205,63.30228311,51.67910959,40.79667577,32.40958904,0.0,0.0,0.0,0.0,48.9,49.9,58.8,51.51324201,82.32922374,54.0651184,52.87272727,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 2,2.0,Vallur TPP,Tamil Nadu,Tiruvallur,28-02-2013 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2013,2012-13,2010-2019,coal,Subcritical,2477.1,3351.99,2772.64,2263.545,1791.79,1419.54,0.0,0.0,0.0,0.0,0.0,1711.3,3015.4,2256.28,3606.02,2374.54,1744.8,0.0,56.40027322,76.52945205,63.30228311,51.67910959,40.79667577,32.40958904,0.0,0.0,0.0,0.0,48.9,49.9,58.8,51.51324201,82.32922374,54.0651184,52.87272727,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 2,2.0,Vallur TPP,Tamil Nadu,Tiruvallur,28-02-2014 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2014,2013-14,2010-2019,coal,Subcritical,2477.1,3351.99,2772.64,2263.545,1791.79,1419.54,0.0,0.0,0.0,0.0,0.0,1711.3,3015.4,2256.28,3606.02,2374.54,1744.8,0.0,56.40027322,76.52945205,63.30228311,51.67910959,40.79667577,32.40958904,0.0,0.0,0.0,0.0,48.9,49.9,58.8,51.51324201,82.32922374,54.0651184,52.87272727,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 3,3.0,Vallur TPP,Tamil Nadu,Tiruvallur,01-03-2012 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2012,2011-12,2010-2019,coal,Subcritical,2138.32,2853.94,768.11,3099.574,1678.31,1715.88,0.0,0.0,0.0,0.0,0.0,0.0,322.4,2754.8,3204.72,3332.0,2228.97,0.0,48.6867031,65.15844749,17.53675799,70.76652968,38.21288707,39.17534247,0.0,0.0,0.0,0.0,0.0,62.9,68.8,62.89497717,73.16712329,75.86520947,67.54454545,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 3,3.0,Vallur TPP,Tamil Nadu,Tiruvallur,28-02-2013 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2013,2012-13,2010-2019,coal,Subcritical,2138.32,2853.94,768.11,3099.574,1678.31,1715.88,0.0,0.0,0.0,0.0,0.0,0.0,322.4,2754.8,3204.72,3332.0,2228.97,0.0,48.6867031,65.15844749,17.53675799,70.76652968,38.21288707,39.17534247,0.0,0.0,0.0,0.0,0.0,62.9,68.8,62.89497717,73.16712329,75.86520947,67.54454545,0.0
vallur-tpp-ntpc-tamil-nadu-energy-co-ltd-ntecl,Vallur Thermal Power Plant Unit 3,3.0,Vallur TPP,Tamil Nadu,Tiruvallur,28-02-2014 00:00,500.0,NTPC Tamil Nadu Energy Co. Ltd. (NTECL),operational,operational,2014,2013-14,2010-2019,coal,Subcritical,2138.32,2853.94,768.11,3099.574,1678.31,1715.88,0.0,0.0,0.0,0.0,0.0,0.0,322.4,2754.8,3204.72,3332.0,2228.97,0.0,48.6867031,65.15844749,17.53675799,70.76652968,38.21288707,39.17534247,0.0,0.0,0.0,0.0,0.0,62.9,68.8,62.89497717,73.16712329,75.86520947,67.54454545,0.0
itpcl-or-cuddalore-tpp-il-fs-tamil-nadu-power-co-ltd,ITPCL or Cuddalore Thermal Power Project Unit 1,1.0,ITPCL or Cuddalore TPP,Tamil Nadu,Cuddalore,01-09-2015 00:00,600.0,IL&FS Tamil Nadu Power Co. Ltd.,operational,operational,2015,2015-16,2010-2019,coal,Subcritical,847.68,2698.89,3190.78,2213.48,3587.65,3271.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.5,1670.5,4093.22,2187.33,0.0,16.08378871,51.34874429,60.70738204,42.11339422,68.07168336,62.2363965,0.0,0.0,0.0,0.0,0.0,0.0,36.5,16.88546423,31.78272451,77.6643139,55.23560606,0.0
itpcl-or-cuddalore-tpp-il-fs-tamil-nadu-power-co-ltd,ITPCL or Cuddalore Thermal Power Project Unit 1,1.0,ITPCL or Cuddalore TPP,Tamil Nadu,Cuddalore,01-04-2016 00:00,600.0,IL&FS Tamil Nadu Power Co. Ltd.,operational,operational,2016,2016-17,2010-2019,coal,Subcritical,847.68,2698.89,3190.78,2213.48,3587.65,3271.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.5,1670.5,4093.22,2187.33,0.0,16.08378871,51.34874429,60.70738204,42.11339422,68.07168336,62.2363965,0.0,0.0,0.0,0.0,0.0,0.0,36.5,16.88546423,31.78272451,77.6643139,55.23560606,0.0
itpcl-or-cuddalore-tpp-il-fs-tamil-nadu-power-co-ltd,ITPCL or Cuddalore Thermal Power Project Unit 2,2.0,ITPCL or Cuddalore TPP,Tamil Nadu,Cuddalore,01-09-2015 00:00,600.0,IL&FS Tamil Nadu Power Co. Ltd.,operational,operational,2015,2015-16,2010-2019,coal,Subcritical,0.0,2173.13,2305.57,3324.97,3359.8,1553.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.19,631.21,3346.07,3254.65,0.0,0.0,41.34570015,43.86548706,63.26046423,63.74848209,29.55507991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.95566971,12.00932268,63.48797055,82.18813131,0.0
itpcl-or-cuddalore-tpp-il-fs-tamil-nadu-power-co-ltd,ITPCL or Cuddalore Thermal Power Project Unit 2,2.0,ITPCL or Cuddalore TPP,Tamil Nadu,Cuddalore,01-04-2016 00:00,600.0,IL&FS Tamil Nadu Power Co. Ltd.,operational,operational,2016,2016-17,2010-2019,coal,Subcritical,0.0,2173.13,2305.57,3324.97,3359.8,1553.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.19,631.21,3346.07,3254.65,0.0,0.0,41.34570015,43.86548706,63.26046423,63.74848209,29.55507991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.95566971,12.00932268,63.48797055,82.18813131,0.0
muthiara-tpp-coastal-energen-pvt-ltd-cepl,Muthiara TPP Phase I Unit 1,1.0,Muthiara TPP,Tamil Nadu,Thoothukudi,02-12-2014 00:00,600.0,Coastal Energen Pvt. Ltd. (CEPL),operational,operational,2014,2014-15,2010-2019,coal,Subcritical,2229.38,2487.1,1223.52,1289.12,2215.05,1278.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.67,150.25,2382.99,2069.86,0.0,42.30001518,47.31925419,23.27853881,24.52663623,42.02811931,24.32391553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15734399,2.858637747,45.21459472,52.26919192,0.0
muthiara-tpp-coastal-energen-pvt-ltd-cepl,Muthiara TPP Phase I Unit 1,1.0,Muthiara TPP,Tamil Nadu,Thoothukudi,02-01-2016 00:00,600.0,Coastal Energen Pvt. Ltd. (CEPL),operational,operational,2016,2015-16,2010-2019,coal,Subcritical,2229.38,2487.1,1223.52,1289.12,2215.05,1278.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.67,150.25,2382.99,2069.86,0.0,42.30001518,47.31925419,23.27853881,24.52663623,42.02811931,24.32391553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15734399,2.858637747,45.21459472,52.26919192,0.0
muthiara-tpp-coastal-energen-pvt-ltd-cepl,Muthiara TPP Phase II Unit 2,2.0,Muthiara TPP,Tamil Nadu,Thoothukudi,02-12-2014 00:00,600.0,Coastal Energen Pvt. Ltd. (CEPL),operational,operational,2014,2014-15,2010-2019,coal,Subcritical,422.98,1189.28,2408.28,1884.07,1097.15,997.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.64,2199.09,3129.56,2003.03,0.0,8.025576806,22.62709285,45.8196347,35.84608067,20.81720553,18.9863965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869863014,41.83961187,59.37993321,50.58156566,0.0
muthiara-tpp-coastal-energen-pvt-ltd-cepl,Muthiara TPP Phase II Unit 2,2.0,Muthiara TPP,Tamil Nadu,Thoothukudi,02-01-2016 00:00,600.0,Coastal Energen Pvt. Ltd. (CEPL),operational,operational,2016,2015-16,2010-2019,coal,Subcritical,422.98,1189.28,2408.28,1884.07,1097.15,997.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.64,2199.09,3129.56,2003.03,0.0,8.025576806,22.62709285,45.8196347,35.84608067,20.81720553,18.9863965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869863014,41.83961187,59.37993321,50.58156566,0.0
tuticorin-joint-venture-ntpl-joint-venture-nlc-and-tangedco,Tuticorin Joint Venture Unit 1,1.0,Tuticorin Joint Venture,Tamil Nadu,Thoothukudi,10-03-2015 00:00,500.0,NTPL (Joint Venture -NLC and TANGEDCO),operational,operational,2015,2014-15,2010-2019,coal,Subcritical,1942.96,3021.46,2381.29,3167.885,2753.81,2530.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.81,2809.51,2494.36,2163.56,0.0,44.23861566,68.98310502,54.3673516,72.32614155,62.70059199,57.77420091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05502283,64.14406393,56.79326047,65.56242424,0.0
tuticorin-joint-venture-ntpl-joint-venture-nlc-and-tangedco,Tuticorin Joint Venture Unit 1,1.0,Tuticorin Joint Venture,Tamil Nadu,Thoothukudi,09-07-2015 00:00,500.0,NTPL (Joint Venture -NLC and TANGEDCO),operational,operational,2015,2015-16,2010-2019,coal,Subcritical,1942.96,3021.46,2381.29,3167.885,2753.81,2530.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.81,2809.51,2494.36,2163.56,0.0,44.23861566,68.98310502,54.3673516,72.32614155,62.70059199,57.77420091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05502283,64.14406393,56.79326047,65.56242424,0.0
