plant_name,state,district,commissioning_date,plant_capacity,implementing_agency,commissioning_group,year,fyear,decade,plant_slug,source,technology_type
Mizoram N.A. Others (Districts not specified) 22,Mizoram,N.A.,,22,,operational,2024,2024-25,2020-2029,mizoram-n-a-others-districts-not-specified-22,solar,
Mizoram N.A. Off -grid 6.35,Mizoram,N.A.,,6.35,,operational,2024,2024-25,2020-2029,mizoram-n-a-off-grid-6-35,solar,
Mizoram N.A. Rooftop (Grid Connected) 1.96,Mizoram,N.A.,,1.96,,operational,2024,2024-25,2020-2029,mizoram-n-a-rooftop-grid-connected-1-96,solar,
Nagaland N.A. Off -grid 2.17,Nagaland,N.A.,,2.17,,operational,2024,2024-25,2020-2029,nagaland-n-a-off-grid-2-17,solar,
Nagaland N.A. Rooftop (Grid Connected) 1,Nagaland,N.A.,,1,,operational,2024,2024-25,2020-2029,nagaland-n-a-rooftop-grid-connected-1,solar,
Odisha Angul  10,Odisha,Angul,,10,,operational,2024,2024-25,2020-2029,odisha-angul-10,solar,
Odisha Balangir 126,Odisha,Balangir,,126,,operational,2024,2024-25,2020-2029,odisha-balangir-126,solar,
Odisha Bargarh 40,Odisha,Bargarh,,40,,operational,2024,2024-25,2020-2029,odisha-bargarh-40,solar,
Odisha Boudh  20,Odisha,Boudh,,20,,operational,2024,2024-25,2020-2029,odisha-boudh-20,solar,
Odisha Cuttack 1,Odisha,Cuttack,,1,,operational,2024,2024-25,2020-2029,odisha-cuttack-1,solar,
Odisha Deogarh 1,Odisha,Deogarh,,1,,operational,2024,2024-25,2020-2029,odisha-deogarh-1,solar,
Odisha Kalahandi 100,Odisha,Kalahandi,,100,,operational,2024,2024-25,2020-2029,odisha-kalahandi-100,solar,
Odisha Khordha 1.16,Odisha,Khordha,,1.16,,operational,2024,2024-25,2020-2029,odisha-khordha-1-16,solar,
Odisha Nabarangpur 40,Odisha,Nabarangpur,,40,,operational,2024,2024-25,2020-2029,odisha-nabarangpur-40,solar,
Odisha Nayagarh 1,Odisha,Nayagarh,,1,,operational,2024,2024-25,2020-2029,odisha-nayagarh-1,solar,
Odisha Sambalpur  25,Odisha,Sambalpur,,25,,operational,2024,2024-25,2020-2029,odisha-sambalpur-25,solar,
Odisha Subarnapur 1,Odisha,Subarnapur,,1,,operational,2024,2024-25,2020-2029,odisha-subarnapur-1,solar,
Odisha Sundargarh 1,Odisha,Sundargarh,,1,,operational,2024,2024-25,2020-2029,odisha-sundargarh-1,solar,
Odisha N.A. Others (Districts not specified) 52,Odisha,N.A.,,52,,operational,2024,2024-25,2020-2029,odisha-n-a-others-districts-not-specified-52,solar,
Odisha N.A. Off -grid 40.97,Odisha,N.A.,,40.97,,operational,2024,2024-25,2020-2029,odisha-n-a-off-grid-40-97,solar,
Odisha N.A. Rooftop (Grid Connected) 56.37,Odisha,N.A.,,56.37,,operational,2024,2024-25,2020-2029,odisha-n-a-rooftop-grid-connected-56-37,solar,
Puducherry N.A. Others (Districts not specified) 0.88,Puducherry,N.A.,,0.88,,operational,2024,2024-25,2020-2029,puducherry-n-a-others-districts-not-specified-0-88,solar,
Puducherry N.A. Off -grid 0.18,Puducherry,N.A.,,0.18,,operational,2024,2024-25,2020-2029,puducherry-n-a-off-grid-0-18,solar,
Puducherry N.A. Rooftop (Grid Connected) 50.68,Puducherry,N.A.,,50.68,,operational,2024,2024-25,2020-2029,puducherry-n-a-rooftop-grid-connected-50-68,solar,
Punjab Amritsar 45,Punjab,Amritsar,,4.05,,operational,2024,2024-25,2020-2029,punjab-amritsar-45,solar,
Punjab Bathinda 230.4,Punjab,Bathinda,,230.4,,operational,2024,2024-25,2020-2029,punjab-bathinda-230-4,solar,
Punjab Fatehgarh 7.5,Punjab,Fatehgarh,,7.5,,operational,2024,2024-25,2020-2029,punjab-fatehgarh-7-5,solar,
Punjab Fazilka 136,Punjab,Fazilka,,136,,operational,2024,2024-25,2020-2029,punjab-fazilka-136,solar,
Punjab Hoshiarpur 4.2,Punjab,Hoshiarpur,,4.2,,operational,2024,2024-25,2020-2029,punjab-hoshiarpur-4-2,solar,
Punjab Jallandhar 1,Punjab,Jallandhar,,1,,operational,2024,2024-25,2020-2029,punjab-jallandhar-1,solar,
Punjab Ludhiana  3.5,Punjab,Ludhiana,,3.5,,operational,2024,2024-25,2020-2029,punjab-ludhiana-3-5,solar,
Punjab Mansa 283.43,Punjab,Mansa,,283.43,,operational,2024,2024-25,2020-2029,punjab-mansa-283-43,solar,
Punjab Muktsar  103,Punjab,Muktsar,,103,,operational,2024,2024-25,2020-2029,punjab-muktsar-103,solar,
Punjab Patiala 11.5,Punjab,Patiala,,11.5,,operational,2024,2024-25,2020-2029,punjab-patiala-11-5,solar,
Punjab Rupnagar 1,Punjab,Rupnagar,,1,,operational,2024,2024-25,2020-2029,punjab-rupnagar-1,solar,
Punjab Sangrur  37.5,Punjab,Sangrur,,37.5,,operational,2024,2024-25,2020-2029,punjab-sangrur-37-5,solar,
Punjab Nawanshahr/SBS Nagar 2.5,Punjab,Nawanshahr/SBS Nagar,,2.5,,operational,2024,2024-25,2020-2029,punjab-nawanshahr-sbs-nagar-2-5,solar,
Punjab Taran Taran Sahib 3,Punjab,Taran Taran Sahib,,3,,operational,2024,2024-25,2020-2029,punjab-taran-taran-sahib-3,solar,
Punjab N.A. Off -grid 81.35,Punjab,N.A.,,81.35,,operational,2024,2024-25,2020-2029,punjab-n-a-off-grid-81-35,solar,
Punjab N.A. Rooftop (Grid Connected) 408.16,Punjab,N.A.,,408.16,,operational,2024,2024-25,2020-2029,punjab-n-a-rooftop-grid-connected-408-16,solar,
Punjab N.A. Others (Districts not specified) 57.690000000000005,Punjab,N.A.,,57.69,,operational,2024,2024-25,2020-2029,punjab-n-a-others-districts-not-specified-57-690000000000005,solar,
Rajasthan Jodhpur Bhadla (Phase-II) Solar Park 680,Rajasthan,Jodhpur,,680,,operational,2017,2016-17,2010-2019,rajasthan-jodhpur-bhadla-phase-ii-solar-park-680,solar,
Rajasthan Jodhpur Bhadla (Phase-III) Solar Park 1000,Rajasthan,Jodhpur,,1000,,operational,2018,2018-19,2010-2019,rajasthan-jodhpur-bhadla-phase-iii-solar-park-1000,solar,
Rajasthan Jodhpur Bhadla (Phase-IV) Solar Park 500,Rajasthan,Jodhpur,,500,,operational,2018,2018-19,2010-2019,rajasthan-jodhpur-bhadla-phase-iv-solar-park-500,solar,
Rajasthan Ajmer 1,Rajasthan,Ajmer,,1,,operational,2024,2024-25,2020-2029,rajasthan-ajmer-1,solar,
Rajasthan Alwar 7.6,Rajasthan,Alwar,,7.6,,operational,2024,2024-25,2020-2029,rajasthan-alwar-7-6,solar,
Rajasthan Barmer 6,Rajasthan,Barmer,,6,,operational,2024,2024-25,2020-2029,rajasthan-barmer-6,solar,
Rajasthan Bhilwara 515,Rajasthan,Bhilwara,,51.05,,operational,2024,2024-25,2020-2029,rajasthan-bhilwara-515,solar,
Rajasthan Bikaner 525.64,Rajasthan,Bikaner,,525.64,,operational,2024,2024-25,2020-2029,rajasthan-bikaner-525-64,solar,
Rajasthan Chittorgarh 3,Rajasthan,Chittorgarh,,3,,operational,2024,2024-25,2020-2029,rajasthan-chittorgarh-3,solar,
Rajasthan Churu 1,Rajasthan,Churu,,1,,operational,2024,2024-25,2020-2029,rajasthan-churu-1,solar,
Rajasthan Hanumangarh 2,Rajasthan,Hanumangarh,,2,,operational,2024,2024-25,2020-2029,rajasthan-hanumangarh-2,solar,
Rajasthan Jaipur 1,Rajasthan,Jaipur,,1,,operational,2024,2024-25,2020-2029,rajasthan-jaipur-1,solar,
Rajasthan Jaisalmer 833,Rajasthan,Jaisalmer,,833,,operational,2024,2024-25,2020-2029,rajasthan-jaisalmer-833,solar,
Rajasthan Jhunjhunu 1,Rajasthan,Jhunjhunu,,1,,operational,2024,2024-25,2020-2029,rajasthan-jhunjhunu-1,solar,
Rajasthan Jodhpur 1559.9,Rajasthan,Jodhpur,,1559.9,,operational,2024,2024-25,2020-2029,rajasthan-jodhpur-1559-9,solar,
Rajasthan Nagaur 45,Rajasthan,Nagaur,,45,,operational,2024,2024-25,2020-2029,rajasthan-nagaur-45,solar,
Rajasthan Pali 40,Rajasthan,Pali,,40,,operational,2024,2024-25,2020-2029,rajasthan-pali-40,solar,
Rajasthan Rajsamand  4,Rajasthan,Rajsamand,,4,,operational,2024,2024-25,2020-2029,rajasthan-rajsamand-4,solar,
Rajasthan Sirohi 2,Rajasthan,Sirohi,,2,,operational,2024,2024-25,2020-2029,rajasthan-sirohi-2,solar,
Rajasthan Udaipur 12,Rajasthan,Udaipur,,12,,operational,2024,2024-25,2020-2029,rajasthan-udaipur-12,solar,
Rajasthan N.A. 430,Rajasthan,N.A.,,430,,operational,2024,2024-25,2020-2029,rajasthan-n-a-430,solar,
Rajasthan N.A. Others (Districts not specified) 16321.98,Rajasthan,N.A.,,16321.98,,operational,2024,2024-25,2020-2029,rajasthan-n-a-others-districts-not-specified-16321-98,solar,
Rajasthan N.A. Off -grid 805.45,Rajasthan,N.A.,,805.45,,operational,2024,2024-25,2020-2029,rajasthan-n-a-off-grid-805-45,solar,
Rajasthan N.A. Rooftop (Grid Connected) 1269.59,Rajasthan,N.A.,,1269.59,,operational,2024,2024-25,2020-2029,rajasthan-n-a-rooftop-grid-connected-1269-59,solar,
Sikkim N.A. Off -grid 1.92,Sikkim,N.A.,,1.92,,operational,2024,2024-25,2020-2029,sikkim-n-a-off-grid-1-92,solar,
Sikkim N.A. Rooftop (Grid Connected) 5.12,Sikkim,N.A.,,5.12,,operational,2024,2024-25,2020-2029,sikkim-n-a-rooftop-grid-connected-5-12,solar,
Sikkim N.A. Others (Districts not specified) 0.52,Sikkim,N.A.,,0.52,,operational,2024,2024-25,2020-2029,sikkim-n-a-others-districts-not-specified-0-52,solar,
Tamil Nadu Ramnad/Ramanathapuram Kamuthi Solar Power Project 648,Tamil Nadu,Ramnad/Ramanathapuram,,648,,operational,2016,2015-16,2010-2019,tamil-nadu-ramnad-ramanathapuram-kamuthi-solar-power-project-648,solar,
Tamil Nadu Ramnad/Ramanathapuram 245,Tamil Nadu,Ramnad/Ramanathapuram,,245,,operational,2024,2024-25,2020-2029,tamil-nadu-ramnad-ramanathapuram-245,solar,
Tamil Nadu Chennai 16,Tamil Nadu,Chennai,,16,,operational,2024,2024-25,2020-2029,tamil-nadu-chennai-16,solar,
Tamil Nadu Coimbatore 11.26,Tamil Nadu,Coimbatore,,11.26,,operational,2024,2024-25,2020-2029,tamil-nadu-coimbatore-11-26,solar,
Tamil Nadu Cuddalore 140,Tamil Nadu,Cuddalore,,140,,operational,2024,2024-25,2020-2029,tamil-nadu-cuddalore-140,solar,
Tamil Nadu Dindigul 109.46,Tamil Nadu,Dindigul,,109.46,,operational,2024,2024-25,2020-2029,tamil-nadu-dindigul-109-46,solar,
Tamil Nadu Erode  7,Tamil Nadu,Erode,,7,,operational,2024,2024-25,2020-2029,tamil-nadu-erode-7,solar,
Tamil Nadu Kanyakumari 1,Tamil Nadu,Kanyakumari,,1,,operational,2024,2024-25,2020-2029,tamil-nadu-kanyakumari-1,solar,
Tamil Nadu Karur 156.49,Tamil Nadu,Karur,,156.49,,operational,2024,2024-25,2020-2029,tamil-nadu-karur-156-49,solar,
Tamil Nadu Krishnagiri 0.75,Tamil Nadu,Krishnagiri,,0.75,,operational,2024,2024-25,2020-2029,tamil-nadu-krishnagiri-0-75,solar,
Tamil Nadu Madurai 1,Tamil Nadu,Madurai,,1,,operational,2024,2024-25,2020-2029,tamil-nadu-madurai-1,solar,
Tamil Nadu Nagapattinam  5,Tamil Nadu,Nagapattinam,,5,,operational,2024,2024-25,2020-2029,tamil-nadu-nagapattinam-5,solar,
Tamil Nadu Perambalur 10,Tamil Nadu,Perambalur,,10,,operational,2024,2024-25,2020-2029,tamil-nadu-perambalur-10,solar,
Tamil Nadu Pudukkottai 20,Tamil Nadu,Pudukkottai,,20,,operational,2024,2024-25,2020-2029,tamil-nadu-pudukkottai-20,solar,
Tamil Nadu Sivaganga 16.55,Tamil Nadu,Sivaganga,,16.55,,operational,2024,2024-25,2020-2029,tamil-nadu-sivaganga-16-55,solar,
